"","X1","Tissue","Repository","Voucher.Number","NumberSpecimens","Genus.highertaxon","species","X","X.1","X.2","modifier","Old_ID","seq.d.","Tissue.used.up.in.extraction.","Loc_label","Locality","Locality2","Notes","Tissue.1","lat","long","depth","depth2","date","collector","preservative","sample.number","Collection.method"
"2132","2132","MOLAF_1496","WAM","Z27881","","Thyone","C",NA,"","","","","in_Breanna_queue","","","King George River region, Kimberleys, WA","","Sled15, holotype","","-13.790000","127.277000","59","m","10-Jun-13","","","29881","large epibenthic sled From ship"
"2133","2133","MOLAF_1497","WAM","Z27882","","Holothuria","pardalis",NA,"","","","","in_Breanna_queue","","","King George River region, Kimberleys, WA","N Lesueur I. reef flat / lagoon","Site 389","","13.812617","127.265467","2 - 4 m","m","12-Jun-13","","","28063","Snorkel"
"2134","2134","MOLAF_1498","WAM","Z27883","","Holothuria","leucospilota",NA,"","","","","not_seq","","","King George River region, Kimberleys, WA","N Lesueur I. reef flat / lagoon","Site 378","","13.812617","127.265467","2 - 4 m","m","12-Jun-13","","","28062","Snorkel"
"2135","2135","MOLAF_1499","NMV","F203009","","Holothuria","leucospilota",NA,"","","","","not_seq","","","King George River region, Kimberleys, WA","N Lesueur I. reef flat / lagoon","Site 378","","13.812617","127.265467","2 - 4 m","m","12-Jun-13","","","28097","Snorkel"
"2136","2136","MOLAF_1500","WAM","Z27884","","Holothuria","leucospilota",NA,"","","","","not_seq","","","King George River region, Kimberleys, WA","Around Lesueur Island","SS20","","-13.820350","127.281133","check","m","10-Jun-13","","","28145","small sled from tender"
"2137","2137","MOLAF_1501","WAM","Z27885","","Holothuria","leucospilota",NA,"","","","","not_seq","","","King George River region, Kimberleys, WA","","","","","","","","","","","No number (2)",""
"2138","2138","MOLAF_1502","WAM","Z27885","","Holothuria","leucospilota",NA,"","","","","not_seq","","","King George River region, Kimberleys, WA","","","","","","","","","","","No number (2)",""
"2139","2139","MOLAF_1530","NMV","F202989 (1)","","Phyllophorus","nsp",NA,"","","","","in_Breanna_queue","","","Northern Australia, Arafura Sea","1","01BS01","","-11.230000","134.730000","31","m","10/17/2012","","","110",""
"2140","2140","MOLAF_1531","NMV","F201795 (1)","","Havelockia","versicolor",NA,"","","","","not_seq","","","Northern Australia, Arafura Sea","9","9BS08","","-10.950000","136.800000","60","m","10/18/2012","","","259",""
"2141","2141","MOLAF_1532","NMV","F202995 (1)","","Thyone","nsp",NA,"","","","","in_Breanna_queue","","","Northern Australia, Arafura Sea","11","11BS10","","-10.960000","136.800000","100","m","10/18/2012","","","284",""
"2142","2142","MOLAF_1533","NMV","F202994 (1)","","Phyllophorus","holothuroides",NA,"","","","","in_Breanna_queue","","","Northern Australia, Arafura Sea","11","11BS10","","-10.960000","136.800000","100","m","10/18/2012","","","284",""
"2143","2143","MOLAF_1534","NMV","F202992 (1)","","Stolus","buccalis",NA,"","","","","not_seq","","","Northern Australia, Arafura Sea","11","11BS10","","-10.960000","136.800000","100","m","10/18/2012","","","284",""
"2144","2144","MOLAF_1535","NMV","F173263 (1)","","Plesiocolochirus","challengeri",NA,"","","","","not_seq","","","Northern Australia, Joseph Bonaparte Gulf","050BS030","Rubble","","10.680000","129.510000","34","m","8/20/2010","","","49454",""
"2145","2145","MOLAF_1536","","","","no sample","",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
