,phyla_ID,uf_id,family,taxon,genus,species,id_confidence,accession_ID,previous_numbers,station_number,continent_ocean,country_archipelago,primary_subdivision,secondary_subdivision,locality,latitude,longitude,newLat,newLong,fixatives,preservatives,collector,collection_method,year_collected,month_collected,day_collected,yr_coll_precision,month_coll_precision,day_coll_precision,habitat,microhabitat,depth,depth2,units,type_description,specimen_notes,on_loan,class_
3173,2,11299,Stichopodidae,Thelenota ananas,Thelenota,ananas,,NA,MARQ-0449,MQ028,,French Polynesia,Marquesas Islands,Fatu Hiva,"Matautu Point, exit of Hanavave Bay",-10.4716833333,-138.67835,NA,NA,95% ethanol,95% ethanol,"Nathaniel Evans, Serge Andrefouet, Francesca Benzoni, Jean-Louis Menou, Marco Olivirio, Claude Payri",hand,2012,12,4,NA,NA,NA,cliff with narrow steps and pockets of coarse sand,,40,NA,meters,,voucher is body wall subsamle only,,Holothuroidea
3174,2,11938,Holothuriidae,Holothuria whitmaei,Holothuria,whitmaei,,NA,MARQ-0449,MQ028,,French Polynesia,Marquesas Islands,Fatu Hiva,"Matautu Point, exit of Hanavave Bay",-10.4716833333,-138.67835,NA,NA,95% ethanol,95% ethanol,"Nathaniel Evans, Serge Andrefouet, Francesca Benzoni, Jean-Louis Menou, Marco Olivirio, Claude Payri",hand,2012,12,4,NA,NA,NA,cliff with narrow steps and pockets of coarse sand,,40,NA,meters,,3 tissue samples,,Holothuroidea
3175,2,11267,Holothuriidae,Holothuria inhabilis,Holothuria,inhabilis,,NA,MARQ-0476,MQ030,,French Polynesia,Marquesas Islands,Tahuata,"Namahana Point, exit of Anaete Bay, W side of island",-9.9778333333,-139.1324833333,NA,NA,75% ethanol,75% ethanol,"Nathaniel Evans, Serge Andrefouet, Francesca Benzoni, Jean-Louis Menou, Marco Olivirio, Claude Payri",hand,2012,12,5,NA,NA,NA,"cemented rock falls, coralline rock.",,36,NA,meters,,,,Holothuroidea
3176,2,11268,Holothuriidae,Actinopyga varians,Actinopyga,varians,,NA,MARQ-0477,MQ030,,French Polynesia,Marquesas Islands,Tahuata,"Namahana Point, exit of Anaete Bay, W side of island",-9.9778333333,-139.1324833333,NA,NA,75% ethanol,75% ethanol,"Nathaniel Evans, Serge Andrefouet, Francesca Benzoni, Jean-Louis Menou, Marco Olivirio, Claude Payri",hand,2012,12,5,NA,NA,NA,"cemented rock falls, coralline rock.",,36,NA,meters,,,,Holothuroidea
3177,2,11295,Stichopodidae,Thelenota ananas,Thelenota,ananas,,NA,MARQ-0501,MQ033,,French Polynesia,Marquesas Islands,Tahuata,"Bordelais Channel, around Motumoohe Rock, N side of island",-9.8884166667,-139.0781333333,NA,NA,95% ethanol,95% ethanol,"Nathaniel Evans, Serge Andrefouet, Francesca Benzoni, Jean-Louis Menou, Marco Olivirio, Claude Payri",hand,2012,12,6,NA,NA,NA,"large blocks, madrepores, fine sand",,40,NA,meters,,voucher is body wall sample,,Holothuroidea
3178,2,11270,Holothuriidae,Holothuria imitans,Holothuria,imitans,aff.,NA,MARQ-0506,MQ034,,French Polynesia,Marquesas Islands,Tahuata,"Bordelais Channel, W end of bay opposite Motumoohe Rock, N side of island",-9.8913166667,-139.0854333333,NA,NA,75% ethanol,75% ethanol,"Nathaniel Evans, Serge Andrefouet, Francesca Benzoni, Jean-Louis Menou, Marco Olivirio, Claude Payri",hand,2012,12,6,NA,NA,NA,"rocks, tide pools",,1,NA,meters,,,,Holothuroidea
3179,2,11271,Holothuriidae,Holothuria imitans,Holothuria,imitans,aff.,NA,MARQ-0507,MQ034,,French Polynesia,Marquesas Islands,Tahuata,"Bordelais Channel, W end of bay opposite Motumoohe Rock, N side of island",-9.8913166667,-139.0854333333,NA,NA,75% ethanol,75% ethanol,"Nathaniel Evans, Serge Andrefouet, Francesca Benzoni, Jean-Louis Menou, Marco Olivirio, Claude Payri",hand,2012,12,6,NA,NA,NA,"rocks, tide pools",,1,NA,meters,,,,Holothuroidea
3180,2,11277,Holothuriidae,Actinopyga,Actinopyga,,,NA,MARQ-0553,MQ037,,French Polynesia,Marquesas Islands,Hiva Oa,"West of Tekoohe Point, archeological dive site known as ""Pointe du Rabot"", SW side of island",-9.8512,-139.0870166667,NA,NA,10% formalin,75% ethanol,"Nathaniel Evans, Serge Andrefouet, Francesca Benzoni, Jean-Louis Menou, Marco Olivirio, Claude Payri",hand,2012,12,7,NA,NA,NA,"cliff, sand, scattered blocks, madrepores",,30,NA,meters,,Body wall sample in ethanol in jar with cuke.,,Holothuroidea
3181,2,11280,Holothuriidae,Holothuria whitmaei,Holothuria,whitmaei,,NA,MARQ-0567,MQ041,,French Polynesia,Marquesas Islands,Ua Pou,"Teaoeva Point towards interior of Hakatao Bay, S side of island",-9.4528833333,-140.0875666667,NA,NA,10% formalin,75% ethanol,"Nathaniel Evans, Serge Andrefouet, Francesca Benzoni, Jean-Louis Menou, Marco Olivirio, Claude Payri",hand,2012,12,9,NA,NA,NA,"gray sand, rock blocks, madrepores",,30,NA,meters,,,,Holothuroidea
3182,2,11281,Holothuriidae,Labidodemas,Labidodemas,,,NA,MARQ-0571,MQ042,,French Polynesia,Marquesas Islands,Ua Pou,"W exit of Aneou Bay, opposite airfield, N side of island",-9.3410166667,-140.0915166667,NA,NA,75% ethanol,75% ethanol,"Nathaniel Evans, Serge Andrefouet, Francesca Benzoni, Jean-Louis Menou, Marco Olivirio, Claude Payri",hand,2012,12,10,NA,NA,NA,"alternating blocks, madrepores, sand",,20,NA,meters,,,,Holothuroidea
3183,2,11287,Holothuriidae,Holothuria atra,Holothuria,atra,,NA,MARQ-0580,MQ042,,French Polynesia,Marquesas Islands,Ua Pou,"W exit of Aneou Bay, opposite airfield, N side of island",-9.3410166667,-140.0915166667,NA,NA,75% ethanol,75% ethanol,"Nathaniel Evans, Serge Andrefouet, Francesca Benzoni, Jean-Louis Menou, Marco Olivirio, Claude Payri",hand,2012,12,10,NA,NA,NA,"alternating blocks, madrepores, sand",,20,NA,meters,,,,Holothuroidea
3184,2,11288,Holothuriidae,Holothuria arenicola,Holothuria,arenicola,,NA,MARQ-0581,MQ042,,French Polynesia,Marquesas Islands,Ua Pou,"W exit of Aneou Bay, opposite airfield, N side of island",-9.3410166667,-140.0915166667,NA,NA,75% ethanol,75% ethanol,"Nathaniel Evans, Serge Andrefouet, Francesca Benzoni, Jean-Louis Menou, Marco Olivirio, Claude Payri",hand,2012,12,10,NA,NA,NA,"alternating blocks, madrepores, sand",,20,NA,meters,,,,Holothuroidea
3185,2,11073,,Holothuroidea,Holothuroidea,,,900,BMOO-13108,BIZ-454,Pacific Ocean,French Polynesia,Society Islands,Moorea Island,"Pihaena, broken pier W of Gump Station",-17.48572,-149.8312,NA,NA,75% ethanol,75% ethanol,Arthur Anker,dip net and hand collected,2010,10,26,NA,NA,NA,mud-silt flat,deep under rocks,NA,NA,,,,,Holothuroidea
3186,2,11083,Holothuriidae,Holothuria,Holothuria,,?,900,BMOO-16115,BIZ-677,Pacific Ocean,French Polynesia,Society Islands,Moorea Island,Motu island channel,-17.48921,-149.91314,NA,NA,75% ethanol,75% ethanol,Arthur Anker,,2010,12,2,NA,NA,NA,sand flat with large coral bommies/rubble,deep under large rocks/bommies,1,2,meters,,,,Holothuroidea
3187,2,11161,Stichopodidae,Eostichopus arnesoni,Eostichopus,arnesoni,,928,,RRW-007,Atlantic Ocean,Belize,,,Carrie Bow Cay,16.8025999,-88.0819094,NA,NA,,75% ethanol,Raphael Ritson-Williams,,2012,4,28,0,0,0,forereef,,80,80,feet,,with carapidae,,Holothuroidea
3188,2,11459,Holothuriidae,Holothuria mexicana,Holothuria,mexicana,,NA,0M9G1247-T,NCI-Bahia Honda,,USA,Florida,,"Florida Keys, Bahia Honda Channel",24.6581666667,-81.2866666667,NA,NA,40% isopropanol,75% ethanol,,,2008,4,20,NA,NA,NA,Hard bottom community,Limestone,6,NA,meters,,,,Holothuroidea
3189,2,11479,Stichopodidae,Isostichopus badionotus,Isostichopus,badionotus,,NA,0YYD3190-I,NCI-Cape Fear 2,,USA,North Carolina,,near Oak Island,33.4978333333,-77.8808333333,NA,NA,40% isopropanol,75% ethanol,,,2010,7,11,NA,NA,NA,Ledge,Shell,28,NA,meters,,,,Holothuroidea
3190,2,11453,Stichopodidae,Isostichopus badionotus,Isostichopus,badionotus,,NA,0M9G0457-I,NCI-Empire Mica,,USA,Florida,,Panama City,29.3121666667,-85.3531666667,NA,NA,40% isopropanol,75% ethanol,,,2006,6,21,NA,NA,NA,Ship Wreck/Artifical Reef,Metal,32,NA,meters,,,,Holothuroidea
3191,2,11449,Stichopodidae,Isostichopus badionotus,Isostichopus,badionotus,,NA,0M9G0352-S,NCI-Fantastico,,USA,Florida,,S of Ft. Myers,26.2966666667,-82.8345,NA,NA,40% isopropanol,75% ethanol,,,2005,9,29,NA,NA,NA,Artifical reef,Metal,31,NA,meters,,,,Holothuroidea
3192,2,11450,Stichopodidae,Astichopus multifidus,Astichopus,multifidus,,NA,0M9G0354-U,NCI-Fantastico,,USA,Florida,,S of Ft. Myers,26.2966666667,-82.8345,NA,NA,40% isopropanol,75% ethanol,,,2005,9,30,NA,NA,NA,Artifical reef,Metal,31,NA,meters,,,,Holothuroidea
3193,2,11460,Holothuriidae,Holothuria mexicana,Holothuria,mexicana,,NA,0M9G1292-S,NCI-Ken 3,,USA,Florida,,Cedar Key,29.0108333333,-83.474,NA,NA,40% isopropanol,75% ethanol,,,2008,5,4,NA,NA,NA,Hard Bottom,Limestone,14,NA,meters,,,,Holothuroidea
3194,2,11461,Stichopodidae,Isostichopus badionotus,Isostichopus,badionotus,,NA,0M9G1305-I,NCI-Ken 4,,USA,Florida,,Cedar Key,28.8811666667,-83.358,NA,NA,40% isopropanol,75% ethanol,,,2008,5,5,NA,NA,NA,Hard Bottom,Limestone,15,NA,meters,,,,Holothuroidea
3195,2,11467,Stichopodidae,Isostichopus badionotus,Isostichopus,badionotus,,NA,0M9G1409-U,NCI-Marq Beach 1,West Atlantic,USA,Florida,,"Florida Keys, Marquesas Keys",24.5583333333,-82.1083333333,NA,NA,40% isopropanol,75% ethanol,,,2008,11,9,NA,NA,NA,Mangrove Islands,Sand,0,NA,meters,,Ext:  brown with light brown spots,,Holothuroidea
3196,2,11442,Holothuriidae,Holothuria floridana,Holothuria,floridana,,NA,0M9G0232-N,NCI-N. Summ Cut,,USA,Florida,,"Florida Keys, Summerland Key, N side",24.6583333333,-81.42,NA,NA,40% isopropanol,75% ethanol,,,2004,3,10,NA,NA,NA,Shallow hardbottom area,Limestone,1,NA,meters,,,,Holothuroidea
3197,2,11477,Holothuriidae,Holothuria mexicana,Holothuria,mexicana,,NA,0YYD3127-O,NCI-Navassa 1,,Navassa,,,Navassa Island,18.4001666667,-75.0243333333,NA,NA,40% isopropanol,75% ethanol,,,2010,1,27,NA,NA,NA,Reef,Limestone,30,NA,meters,,,,Holothuroidea
3198,2,11438,Stichopodidae,Isostichopus badionotus,Isostichopus,badionotus,,NA,0M9G0185-M,NCI-Ramrod Hawk 1,,USA,Florida,,"Florida Keys, Ramrod Key, Hawks Channel",24.582,-81.3928333333,NA,NA,40% isopropanol,75% ethanol,,,2003,5,5,NA,NA,NA,Patch Reef,Sand,9,NA,meters,,,,Holothuroidea
3199,2,11448,Stichopodidae,Isostichopus badionotus,Isostichopus,badionotus,,NA,0M9G0320-J,NCI-Ramrod Reef 12,,USA,Florida,,"Florida Keys, Ramrod Key",24.5563333333,-81.3635,NA,NA,40% isopropanol,75% ethanol,,,2005,3,25,NA,NA,NA,Reef,Limestone,8,NA,meters,,,,Holothuroidea
3200,2,11439,Stichopodidae,Astichopus multifidus,Astichopus,multifidus,,NA,0M9G0203-H,NCI-Ramrod Reef 6,,USA,Florida,,"Florida Keys, Ramrod Key",24.5581666667,-81.3741666667,NA,NA,40% isopropanol,75% ethanol,,,2003,5,31,NA,NA,NA,Sand/Seagrass,Sand,6,NA,meters,,,,Holothuroidea
3201,2,11440,Holothuriidae,Holothuria mexicana,Holothuria,mexicana,,NA,0M9G0204-I,NCI-Ramrod Reef 7,,USA,Florida,,"Florida Keys, Ramrod Key",24.5581666667,-81.3663333333,NA,NA,40% isopropanol,75% ethanol,,,2003,5,31,NA,NA,NA,Reef,Limestone,5,NA,meters,,,,Holothuroidea
3202,2,11441,Stichopodidae,Isostichopus badionotus,Isostichopus,badionotus,,NA,0M9G0205-J,NCI-Ramrod Reef 8,,USA,Florida,,"Florida Keys, Ramrod Key",24.5495,-81.3701666667,NA,NA,40% isopropanol,75% ethanol,,,2003,5,31,NA,NA,NA,Reef,Sand,33,NA,meters,,,,Holothuroidea
3203,2,11445,Stichopodidae,Isostichopus badionotus,Isostichopus,badionotus,,NA,0M9G0278-N,NCI-Roberts Wreck,,USA,Florida,,"St. Augustine, offshore",29.678,-80.9626666667,NA,NA,40% isopropanol,75% ethanol,,,2004,6,9,NA,NA,NA,Wreck,Metal,21,NA,meters,,,,Holothuroidea
3204,2,11455,Holothuriidae,Holothuria princeps,Holothuria,princeps,,NA,0M9G1015-R,NCI-S. Tug Ledge,,USA,Florida,,Jacksonville,30.3076666667,-81.069,NA,NA,40% isopropanol,75% ethanol,,,2006,7,14,NA,NA,NA,offshore hardbottom ledge,Sand,26,NA,meters,,,,Holothuroidea
3205,2,11452,Holothuriidae,Holothuria floridana,Holothuria,floridana,,NA,0M9G0368-L,NCI-Shark Chan RP,,USA,Florida,,"Florida Keys, Shark Key Channel",24.5908333333,-81.5708333333,NA,NA,40% isopropanol,75% ethanol,,,2005,12,11,NA,NA,NA,Nearshore flats area,Coralline Algae,1,NA,meters,,,,Holothuroidea
3206,2,11465,Holothuriidae,Holothuria floridana,Holothuria,floridana,,NA,0M9G1362-T,NCI-Snapper Creek,,USA,Florida,,"Florida Keys, Marquesas Keys",24.5718333333,-82.1131666667,NA,NA,40% isopropanol,75% ethanol,,,2008,11,6,NA,NA,NA,Mangrove Islands,Sea grass,1,NA,meters,,,,Holothuroidea
3207,2,11456,Stichopodidae,Isostichopus badionotus,Isostichopus,badionotus,,NA,0M9G1020-W,NCI-St Aug Clvrt 2,,USA,Florida,,St. Augustine,29.7726666667,-80.9378333333,NA,NA,40% isopropanol,75% ethanol,,,2006,7,18,NA,NA,NA,Artifical Reef,Concrete,23,NA,meters,,,,Holothuroidea
3208,2,11367,Holothuriidae,Holothuria hilla,Holothuria,hilla,,939,CHK-SK-007,Kim-CHK-St-01,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, Osakura",7.285022,151.541051,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,4,0,0,0,"very light rubble, aerated sediment, mod. wave exp",under rubble,0,0,meters,,,,Holothuroidea
3209,2,11368,Sclerodactylidae,Afrocucumis africana,Afrocucumis,africana,,939,CHK-SK-004,Kim-CHK-St-01,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, Osakura",7.285022,151.541051,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,4,0,0,0,"very light rubble, aerated sediment, mod. wave exp",under rubble,0,0,meters,,,,Holothuroidea
3210,2,11372,Holothuriidae,Holothuria leucospilota,Holothuria,leucospilota,,939,CHK-SK-006,Kim-CHK-St-01,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, Osakura",7.285022,151.541051,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,4,0,0,0,"very light rubble, aerated sediment, mod. wave exp",under a coral head,0,0,meters,,,,Holothuroidea
3211,2,11386,Sclerodactylidae,Afrocucumis africana,Afrocucumis,africana,,939,CHK-SK-005,Kim-CHK-St-01,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, Osakura",7.285022,151.541051,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,4,0,0,0,"very light rubble, aerated sediment, mod. wave exp",under rubble,0,0,meters,,,,Holothuroidea
3212,2,11387,Holothuriidae,Holothuria difficilis,Holothuria,difficilis,,939,CHK-SK-003,Kim-CHK-St-01,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, Osakura",7.285022,151.541051,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,4,0,0,0,"very light rubble, aerated sediment, mod. wave exp",under rubble,0,0,meters,,,,Holothuroidea
3213,2,11365,Stichopodidae,Stichopus horrens,Stichopus,horrens,,939,CHK-SK-017,Kim-CHK-St-02,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, KSORC boat dock",7.27682,151.535068,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,5,0,0,0,"dredged boat dock, silty w/artificial structures",under rubble,0,1,meters,,,,Holothuroidea
3214,2,11374,Holothuriidae,Bohadschia ocellata,Bohadschia,ocellata,,939,CHK-SK-013,Kim-CHK-St-04,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, Benedict Point",7.271797,151.54334,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,7,0,0,0,"sand flat, moderate coral cover",exposed on sand at night,0,15,meters,,juvenile,,Holothuroidea
3215,2,11376,Holothuriidae,Holothuria atra,Holothuria,atra,,939,CHK-SK-035,Kim-CHK-St-04,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, Benedict Point",7.271797,151.54334,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,7,0,0,0,"sand flat, moderate coral cover",exposed on sand,0,15,meters,,juvenile,,Holothuroidea
3216,2,11315,Holothuriidae,Bohadschia ocellata,Bohadschia,ocellata,,939,CHK-SK-015,Kim-CHK-St-04,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, Benedict Point",7.271797,151.54334,NA,NA,95% ethanol,75% ethanol,Jong Kim,,2011,7,5,0,0,0,"sand flat, moderate coral cover",exposed on sand at night,0,15,meters,,,,Holothuroidea
3217,2,11316,Holothuriidae,Bohadschia vitiensis,Bohadschia,vitiensis,,939,CHK-SK-001,Kim-CHK-St-04,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, Benedict Point",7.271797,151.54334,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,7,0,0,0,"sand flat, moderate coral cover",exposed on sand at night,0,15,meters,,,,Holothuroidea
3218,2,11317,Holothuriidae,Bohadschia argus,Bohadschia,argus,,939,CHK-SK-018,Kim-CHK-St-04,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, Benedict Point",7.271797,151.54334,NA,NA,95% ethanol,75% ethanol,Jong Kim,,2011,7,5,0,0,0,"sand flat, moderate coral cover",exposed on sand,0,15,meters,,,,Holothuroidea
3219,2,11318,Stichopodidae,Stichopus herrmanni,Stichopus,herrmanni,,939,CHK-SK-009,Kim-CHK-St-04,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, Benedict Point",7.271797,151.54334,NA,NA,95% ethanol,75% ethanol,Jong Kim,,2011,7,5,0,0,0,"sand flat, moderate coral cover",exposed on sand,0,15,meters,,,,Holothuroidea
3220,2,11319,Holothuriidae,Bohadschia vitiensis,Bohadschia,vitiensis,,939,CHK-SK-014,Kim-CHK-St-04,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, Benedict Point",7.271797,151.54334,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,7,0,0,0,"sand flat, moderate coral cover",exposed on sand at night,0,15,meters,,,,Holothuroidea
3221,2,11375,Stichopodidae,Stichopus vastus,Stichopus,vastus,,939,CHK-SK-019,Kim-CHK-St-05,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, near KSORC, Transect-1",7.271531,151.535727,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,8,0,0,0,reef flat,"exposed at bottom, seagrass beds",0,1,meters,,,,Holothuroidea
3222,2,11371,Synaptidae,Opheodesoma grisea,Opheodesoma,grisea,,939,CHK-SK-023,Kim-CHK-St-05,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, near KSORC, Transect-1",7.271531,151.535727,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,8,0,0,0,reef flat,"on seagrass, T. hemprichii, Sargassum",0,1,meters,,,,Holothuroidea
3223,2,11373,Synaptidae,Polyplectana,Polyplectana,,?,939,CHK-SK-020,Kim-CHK-St-05,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, near KSORC, Transect-1",7.271531,151.535727,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,8,0,0,0,reef flat,"on seagrass, Thalassia hemprichii",0,1,meters,,,,Holothuroidea
3224,2,11381,Synaptidae,Euapta godeffroyi,Euapta,godeffroyi,,939,CHK-SK-021,Kim-CHK-St-05,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, near KSORC, Transect-1",7.271531,151.535727,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,8,0,0,0,reef flat,under rubble,0,1,meters,,,,Holothuroidea
3225,2,11378,Holothuriidae,Holothuria coluber,Holothuria,coluber,,939,CHK-SK-008,Kim-CHK-St-05,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, near KSORC, Transect-1",7.271531,151.535727,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,4,0,0,0,reef flat,under a coral head,0,1,meters,,,,Holothuroidea
3226,2,11379,Holothuriidae,Holothuria fuscocinerea,Holothuria,fuscocinerea,,939,CHK-SK-037,Kim-CHK-St-06,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, near KSORC, by poles (boat warning signs)",7.271741,151.534721,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,9,0,0,0,,under rubble,0,1,meters,,,,Holothuroidea
3227,2,11385,Synaptidae,Polyplectana,Polyplectana,,?,939,CHK-SK-034,Kim-CHK-St-06,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, near KSORC, by poles (boat warning signs)",7.271741,151.534721,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,10,0,0,0,,on seagrass,0,1,meters,,,,Holothuroidea
3228,2,11369,Holothuriidae,Holothuria edulis,Holothuria,edulis,,939,CHK-SK-036,Kim-CHK-St-07,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, Shark Island",7.294926,151.542299,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,10,0,0,0,"high coral cover, moderate/steep slope, sand flat",exposed on sand,0,20,meters,,,,Holothuroidea
3229,2,11364,Stichopodidae,Stichopus chloronotus,Stichopus,chloronotus,,939,CHK-SK-025,Kim-CHK-St-07,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, Shark Island",7.294926,151.542299,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,10,0,0,0,"high coral cover, moderate/steep slope, sand flat",exposed on sand,0,20,meters,,,,Holothuroidea
3230,2,11360,Holothuriidae,Pearsonothuria graeffei,Pearsonothuria,graeffei,,939,CHK-SK-024,Kim-CHK-St-07,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, Shark Island",7.294926,151.542299,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,10,0,0,0,"high coral cover, moderate/steep slope, sand flat",exposed on coral,0,20,meters,,,,Holothuroidea
3231,2,11320,Stichopodidae,Thelenota anax,Thelenota,anax,,939,CHK-SK-026,Kim-CHK-St-07,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, Shark Island",7.294926,151.542299,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,10,0,0,0,"high coral cover, moderate/steep slope, sand flat",exposed on sand,0,20,meters,,,,Holothuroidea
3232,2,11362,Synaptidae,Polyplectana,Polyplectana,,?,939,CHK-SK-029,Kim-CHK-St-08,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, near KSORC, the last blue flag, Transect-2",7.271582,151.535942,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,10,0,0,0,reef flat,on seagrass,0,1,meters,,,,Holothuroidea
3233,2,11363,Synaptidae,Polyplectana,Polyplectana,,?,939,CHK-SK-027,Kim-CHK-St-08,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, near KSORC, the last blue flag, Transect-2",7.271582,151.535942,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,10,0,0,0,reef flat,on seagrass,0,1,meters,,,,Holothuroidea
3234,2,11380,Holothuriidae,Holothuria fuscocinerea,Holothuria,fuscocinerea,,939,CHK-SK-038,Kim-CHK-St-08,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, near KSORC, the last blue flag, Transect-2",7.271582,151.535942,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,10,0,0,0,reef flat,under rubble,0,1,meters,,,,Holothuroidea
3235,2,11382,Stichopodidae,Stichopus vastus,Stichopus,vastus,,939,CHK-SK-028,Kim-CHK-St-08,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, near KSORC, the last blue flag, Transect-2",7.271582,151.535942,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,10,0,0,0,reef flat,exposed on seagrass bed,0,1,meters,,,,Holothuroidea
3236,2,11383,Holothuriidae,Holothuria impatiens,Holothuria,impatiens,,939,CHK-SK-039,Kim-CHK-St-08,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, near KSORC, the last blue flag, Transect-2",7.271582,151.535942,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,10,0,0,0,reef flat,under rubble,0,1,meters,,,,Holothuroidea
3237,2,11384,Holothuriidae,Holothuria scabra,Holothuria,scabra,,939,CHK-SK-040,Kim-CHK-St-08,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, near KSORC, the last blue flag, Transect-2",7.271582,151.535942,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,10,0,0,0,reef flat,exposed on seagrass bed,0,1,meters,,,,Holothuroidea
3238,2,11359,Holothuriidae,Holothuria roseomaculata,Holothuria,roseomaculata,,939,CHK-SK-002,Kim-CHK-St-10,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, near KSORC, silty area near the mangrove forest",7.27891,151.534262,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,11,0,0,0,"silty, moderate coral cover, many Porites colonies","under a massive Porites, silty/soft bottom",0,15,meters,,,,Holothuroidea
3239,2,11377,Synaptidae,Synapta maculata,Synapta,maculata,,939,CHK-SK-011,Kim-CHK-St-11,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, near KSORC, in front of mangrove forest",7.27626,151.532278,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,5,0,0,0,"estuary, mangrove forest, silty, T. hemprichii",on seagrass bed,0,1,meters,,,,Holothuroidea
3240,2,11536,Synaptidae,Polyplectana,Polyplectana,,?,939,CHK-SK-012,Kim-CHK-St-11,Pacific Ocean,Federated States of Micronesia,Caroline Islands,Chuuk Island,"Weno, near KSORC, in front of mangrove forest",7.27626,151.532278,NA,NA,95% ethanol,75% ethanol,Sun Kim,,2011,7,5,0,0,0,"estuary, mangrove forest, silty, T. hemprichii","on seagrass, Thalassia hemprichii",0,1,meters,,,,Holothuroidea
